NM_007294.4	7088	1	7088	NM_007294.4	7088	1	7088	7088	100.000	7088	0	0	0.0	100	100	100
NM_007294.4	7088	248	7088	NM_007297.4	7028	188	7028	6841	100.000	6841	0	0	0.0	97	97	97
NM_007294.4	7088	1	5705	U14680.1	5711	6	5711	5706	99.912	5701	4	1	0.0	80	80	80
NM_007294.4	7088	114	5705	JN686490.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494352.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494353.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494354.1	5593	1	5593	5593	99.982	5592	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494356.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494359.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494361.1	5593	1	5593	5593	99.982	5592	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494362.1	5593	1	5593	5593	99.982	5592	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494363.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494364.1	5593	1	5593	5593	99.982	5592	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494370.1	5592	1	5592	5592	99.982	5591	1	0	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494358.1	5591	1	5591	5592	99.982	5591	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494367.1	5591	1	5591	5592	99.982	5591	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494368.1	5591	1	5591	5592	99.982	5591	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494369.1	5591	1	5591	5592	99.982	5591	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494371.1	5591	1	5591	5592	99.982	5591	0	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494365.1	5590	1	5590	5592	99.964	5590	0	2	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494366.1	5591	1	5591	5592	99.964	5590	1	1	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494373.1	5590	1	5590	5592	99.964	5590	0	2	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494374.1	5594	1	5594	5594	99.946	5591	1	2	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494357.1	5588	1	5588	5592	99.928	5588	0	4	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494360.1	5587	1	5587	5592	99.911	5587	0	5	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494372.1	5584	1	5584	5592	99.857	5584	0	8	0.0	79	79	79
NM_007294.4	7088	114	5705	MG494355.1	5575	1	5575	5592	99.696	5575	0	17	0.0	79	79	79
NM_007294.4	7088	94	5705	AF005068.1	5693	107	5693	5612	99.465	5582	5	25	0.0	79	79	79
NM_007294.4	7088	114	5637	AY751490.1	5524	1	5524	5524	99.873	5517	7	0	0.0	78	78	78
NM_007294.4	7088	114	5306	MG494347.1	5508	1	5193	5193	100.000	5193	0	0	0.0	73	73	73
NM_007294.4	7088	1	4470	NM_007300.4	7151	1	4470	4470	100.000	4470	0	0	0.0	63	63	63
NM_007294.4	7088	1	4470	BC115037.1	5854	25	4494	4470	99.799	4461	9	0	0.0	63	63	63
NM_007294.4	7088	114	4177	MN698970.1	4062	1	4062	4064	99.951	4062	0	2	0.0	57	57	57
NM_007294.4	7088	114	4119	MN264274.1	4002	1	4002	4006	99.900	4002	0	4	0.0	57	57	57
NM_007294.4	7088	114	4099	MK840805.1	3987	1	3987	3987	99.975	3986	0	1	0.0	56	56	56
NM_007294.4	7088	114	4033	MN264276.1	3920	1	3920	3920	99.974	3919	1	0	0.0	55	55	55
NM_007294.4	7088	114	3123	MK028700.1	3006	1	3006	3010	99.867	3006	0	4	0.0	42	42	42
NM_007294.4	7088	4209	7088	NM_007298.3	3699	806	3682	2880	99.896	2877	0	3	0.0	41	41	41
NM_007294.4	7088	1	2074	BC030969.1	2090	7	2080	2074	99.759	2069	5	0	0.0	29	29	29
NM_007294.4	7088	5516	7088	NM_007299.4	3696	2123	3696	1574	99.936	1573	0	1	0.0	22	22	22
NM_007294.4	7088	5004	6538	U68041.1	1536	1	1536	1538	99.155	1525	8	5	0.0	22	22	22
NM_007294.4	7088	4209	5705	U64805.1	2280	787	2280	1497	99.599	1491	3	3	0.0	21	21	21
NM_007294.4	7088	65	1532	BC106745.1	1468	1	1468	1468	100.000	1468	0	0	0.0	21	21	21
NM_007294.4	7088	4298	5705	MG494348.1	1954	547	1954	1408	100.000	1408	0	0	0.0	20	20	20
NM_007294.4	7088	5703	7082	Y08864.1	1426	1	1380	1381	99.710	1377	2	2	0.0	19	19	19
NM_007294.4	7088	763	2074	BC062429.1	1322	4	1315	1312	99.314	1303	9	0	0.0	19	19	19
NM_007294.4	7088	4209	5445	BC072418.1	3273	981	2214	1237	99.757	1234	0	3	0.0	17	17	17
NM_007294.4	7088	4594	5820	DQ363751.1	1282	56	1282	1227	99.593	1222	5	0	0.0	17	17	17
NM_007294.4	7088	114	1252	MK028699.1	1138	1	1138	1139	99.912	1138	0	1	0.0	16	16	16
NM_007294.4	7088	114	1233	MN264275.1	1120	1	1120	1120	99.911	1119	1	0	0.0	16	16	16
NM_007294.4	7088	4209	5295	BC085615.1	1974	886	1972	1087	99.816	1085	2	0	0.0	15	15	15
NM_007294.4	7088	779	1532	BC106746.1	779	27	779	754	99.867	753	0	1	0.0	11	11	11
NM_007294.4	7088	2010	2660	AF274503.1	649	1	649	651	99.693	649	0	2	0.0	9	9	9
NM_007294.4	7088	114	660	MN698971.1	666	1	547	547	100.000	547	0	0	0.0	8	8	8
NM_007294.4	7088	114	586	MK840804.1	474	1	474	474	99.789	473	0	1	0.0	7	7	7
NM_007294.4	7088	114	554	MN698969.1	854	1	441	441	100.000	441	0	0	0.0	6	6	6
NM_007294.4	7088	248	660	KP272105.1	774	362	774	413	100.000	413	0	0	0.0	6	6	6
NM_007294.4	7088	851	1138	MG566100.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566101.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566102.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566103.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566105.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566106.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566108.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566109.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566110.1	290	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566111.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566112.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566113.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566114.1	289	1	288	288	100.000	288	0	0	6.19e-152	4	4	4
NM_007294.4	7088	851	1138	MG566104.1	290	1	288	288	99.653	287	1	0	2.88e-150	4	4	4
NM_007294.4	7088	851	1141	MG566107.1	291	1	291	291	98.969	288	3	0	1.34e-148	4	4	4
NM_007294.4	7088	5520	5729	KP272106.1	251	42	251	210	100.000	210	0	0	1.42e-108	3	3	3
NM_007294.4	7088	1	94	AB621825.1	718	1	94	94	100.000	94	0	0	4.32e-44	1	1	1
NM_007300.4	7151	1	7151	NM_007300.4	7151	1	7151	7151	100.000	7151	0	0	0.0	100	100	100
NM_007300.4	7151	1	5817	BC115037.1	5854	25	5841	5817	99.777	5804	13	0	0.0	81	81	81
NM_007300.4	7151	1	4470	NM_007294.4	7088	1	4470	4470	100.000	4470	0	0	0.0	63	63	63
NM_007300.4	7151	1	4470	U14680.1	5711	6	4476	4471	99.888	4466	4	1	0.0	63	63	63
NM_007300.4	7151	114	4470	MG494347.1	5508	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494367.1	5591	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494368.1	5591	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494369.1	5591	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494370.1	5592	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494371.1	5591	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494372.1	5584	1	4357	4357	100.000	4357	0	0	0.0	61	61	61
NM_007300.4	7151	114	4470	JN686490.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494352.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494353.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494354.1	5593	1	4358	4358	99.977	4357	0	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494356.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494359.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494361.1	5593	1	4358	4358	99.977	4357	0	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494362.1	5593	1	4358	4358	99.977	4357	0	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494363.1	5592	1	4357	4357	99.977	4356	1	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494364.1	5593	1	4358	4358	99.977	4357	0	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494358.1	5591	1	4356	4357	99.977	4356	0	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494365.1	5590	1	4355	4357	99.954	4355	0	2	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494366.1	5591	1	4356	4357	99.954	4355	1	1	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494373.1	5590	1	4355	4357	99.954	4355	0	2	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494374.1	5594	1	4359	4359	99.931	4356	1	2	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494357.1	5588	1	4353	4357	99.908	4353	0	4	0.0	61	61	61
NM_007300.4	7151	114	4470	AY751490.1	5524	1	4357	4357	99.862	4351	6	0	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494360.1	5587	1	4352	4357	99.885	4352	0	5	0.0	61	61	61
NM_007300.4	7151	114	4470	MG494355.1	5575	1	4340	4357	99.610	4340	0	17	0.0	61	61	61
NM_007300.4	7151	94	4470	AF005068.1	5693	107	4458	4377	99.315	4347	5	25	0.0	61	61	61
NM_007300.4	7151	248	4470	NM_007297.4	7028	188	4410	4223	100.000	4223	0	0	0.0	59	59	59
